row_num,ocr_text,decision,reason,original_assessment,failure_pattern,pathway_group
360366,UNIVERSAL S AMINOFIT,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
360375,I am satisfied with Marg ERP Computerise YOUR SHOP Rs.5550 StockAccounts GST Call 016146087789357635785,1,structural_garbage,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
360876,ALLSTAR REUSABLE INSULIN PEN 1.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
361524,METOSAN XR 25,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
361525,METOSAN XR 50,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
362131,ALLSTAR PEN PEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
362213,LANTUS SOLOSTAR KIT KIT,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
362238,TOUJEO SOLOSTAR PEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
362239,TOUSTAR PEN PEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
362823,ST Value,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
362824,Sale Return Value,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
362869,ST Value,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
362870,Sale Return Value,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
363051,TRENTAL 400 15 T,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
363243,Import Purchase ONLINE No Manual Entry MARG ERP Rs.5550 StocksAccountsGST Call 989398390093000597927222902067,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
363557,SYAL MEDICOPATHANKOT,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
363952,TRENTAL 400 15,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
363985,TRENTAL 400 15,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364767,ADENOCOR INJECTION 1X1VAIL,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364775,ALLEGRA-M 1X10TAB.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364776,ALLSTAR REUSABLE PEN 1X1UNIT,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364791,APIDRA SOLOSTAR 1X1UNIT,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364830,KRISHANA MEDICOS AGENCIES,1,version_lag_already_caught,KEEP REVIEW,INSUFFICIENT_EVIDENCE,GARBAGE:pattern_garbage
364835,COSAVIL FLU 1X10TAB.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364848,ESTOVON-XT 1X15CAP.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364850,FOLGEL PLUS 1X15CAP.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364861,HEXTRADOL-P 1X10TAB.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364875,LANTUS SOLOSTAR 1X1UNIT,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364876,LANTUS STARTER KIT 1X1UNIT,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364881,MACRABERIN FORTE 1X10TAB.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364882,MEGA FREFLEX 1X10TAB.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364887,MULTIVITE-FM OMEGA 1X30CAP.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364890,KRISHANA MEDICOS AGENCIES,1,version_lag_already_caught,KEEP REVIEW,INSUFFICIENT_EVIDENCE,GARBAGE:pattern_garbage
364901,PRIMOSA-1000 1X15CAP.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364902,PRIMOSA-500 1X15CAP.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364906,RADIANCE-H 1X15CAP.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364907,RULIDE-AZ 1X3TAB.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364919,SYNDOL-DS 1X10TAB.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364933,VALPARIN ALKALET-200 1X15TAB.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364934,VALPARIN ALKALET-500 1X15TAB.,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
364942,Import Purchase ONLINE No Manual Entry MARG ERP Rs.5550 StocksAccountsGST Call 8448090780016365160979646540069,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
365303,ST Value,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
365304,Sale Return Value,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
365370,ALL STAR REUSABLE INSULIN PEN 1,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
365433,TOUJEO CARTRIDGE 1,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
365441,ZZZZZZ 2831,1,zzzzzz_ocr_placeholder,CANDIDATE FOR 1,NO_VOWEL_OCR_NOISE,FALLBACK:AMBIGUOUS_NO_BRAND
365442,ZZZZZZ 2940,1,zzzzzz_ocr_placeholder,CANDIDATE FOR 1,NO_VOWEL_OCR_NOISE,FALLBACK:AMBIGUOUS_NO_BRAND
365443,ZZZZZZ 2992,1,zzzzzz_ocr_placeholder,CANDIDATE FOR 1,NO_VOWEL_OCR_NOISE,FALLBACK:AMBIGUOUS_NO_BRAND
365444,ALL STAR REUSABLE INSULIN PEN 1,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
365507,TOUJEO CARTRIDGE 1,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
365515,ZZZZZZ 2831,1,zzzzzz_ocr_placeholder,CANDIDATE FOR 1,NO_VOWEL_OCR_NOISE,FALLBACK:AMBIGUOUS_NO_BRAND
365516,ZZZZZZ 2940,1,zzzzzz_ocr_placeholder,CANDIDATE FOR 1,NO_VOWEL_OCR_NOISE,FALLBACK:AMBIGUOUS_NO_BRAND
365517,ZZZZZZ 2992,1,zzzzzz_ocr_placeholder,CANDIDATE FOR 1,NO_VOWEL_OCR_NOISE,FALLBACK:AMBIGUOUS_NO_BRAND
366162,BUSCOGAST PLUS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366173,ENTEROGERMINA LIQ,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366202,APIDRA CATRIDGE,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366204,BARALGAN M,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366246,DETTOL ANTISEPTIC LIQUID,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366253,HAND SANITIZER,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366258,INSUMAN 25/75,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366259,INSUMAN BASAL,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366260,INSUMAN COMB 25,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366261,INSUMAN COMB 50,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366262,INSUMAN RAPID,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366266,LANTUS SOLOSTAR,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366267,LANTUS STARTER KIT,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366272,NEW ECOD PLUS SOFTGEL,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,INVALIDATED_NO_PHARMA,FALLBACK:AMBIGUOUS_NO_BRAND
366278,PRIMACAL AT,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366286,STAYFREE SECURE,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366295,TRENTAL 400,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366302,VALPARIN CHRONO 200,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366306,VALPARIN CHRONO 500,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366308,VICKS VAPORUB,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366435,DEPURA-60K-SUGAR FREE 1BOX,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366440,AVENTIS AV,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
366442,AVENTIS RU,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
366444,HOECHST HO,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366447,HOECHST HO,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366449,AVIL-25-BOX 1BOX,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366468,ROUSS RU,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366496,TORRENT TO,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
366503,VALPARIN-CHRONO-500 1*10TA,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
367323,ALLSTAR REUSABLE1PACK 1 PAK,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
367444,SOLIQUA SOLOSTAR1 PEN 1 PEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
367763,CARDACEPROTECT 2.5/10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
367764,CARDACEPROTECT 5/10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
368094,ALLSTAR REUSABLE INSULIN 1PH,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
368114,TOUSTAR PEN 1PC,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369174,Opn. Val. : 80059.54 --,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369175,Sale. Val. : 71842.73 --,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369176,Purc. Val. : 72120.14 --,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369177,Clos. Val. : 73170.01 --,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369232,ALLSTAR REUSABLE 1X1PC,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369252,BUSCOGAST PLUS 1X10TAB,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369282,DEPAKOTE XR 250 1X15TAB,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369283,DEPAKOTE XR 500 1X15TAB,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369329,TOUSTAR PEN 1 PEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
369523,TOTAL GOODS RETURNS FROM CUSTOMER 0.00 TOTAL TRANSECTED CUSTOMER 100,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:STRUCTURAL_KW
369524,TOTAL SALE OF PERIOD 50635.49 TOTAL CUMULATIVE SALE 239730.99,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:STRUCTURAL_KW
369525,TOTAL PURCHASE OF PERIOD 616.5 TOTAL CUMUL.PURCHASE 233624.60,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:STRUCTURAL_KW
369527,XPURCHASE INVOICE DETAIL,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
369528,Purchase INV.1883801/08/2026 INV.2166921/08/2026 INV.559126/08/2026,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
369758,BOEHRINGER SANOFI,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,GARBAGE:pattern_garbage
369834,ALLEGRA 180 1*10TA,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
370301,ALLSTAR PEN 1 PC,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
370309,SOLIQUA SOLOSTAR 1 PEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
370311,TOUJEO SOLOSTAR 1,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
370312,TOUSTAR REUSABLE PEN 1 PEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
370509,Items : 32,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371243,ALLSTAR REUSABLE 1,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371252,APIDRA SOLUSTA 1,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371331,ALLSTAR REUSABLE ins pec,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371341,APIDRA SOLOSTER\\\\ 1 PEC,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371365,CORDARONE100TAB 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371387,TOUJEO CARTIDGE,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371388,TOUJEO soloster IU,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371389,TOUSTAR PEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371394,VALPARIN CRONO-500 M,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371665,AVENTIS PHARMA LIMITED [643] --,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
371768,ALLSTAR REUSABLE INSULIN PEN PEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371796,LANTUS U100 SOLOSTAR,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
371808,TOUJEO CARTRIDGE CARTRIDGE,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
372133,AMARYL1MG,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
372134,AMARYL2G,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
372135,AMARYL3MG,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
372215,DETTOL ANTISEPTIC LIQUID,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
372216,INSUMAN COMBO 25 PENFILL,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
372217,INSUMAN RAPID PENFILL,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
372384,Digital Purchase ERP Ordering Healthcare QRCode on bills for extra earnings Call MARG 959959965695995996621202834312,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_ENTITY,FALLBACK:PHARMA_ENTITY
373084,TOUJEO CARTRIDGE 300 U,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
373172,COMBIFLAM IC HOT 55 GMS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
373476,Import Purchase ONLINE No Manual Entry MARG ERP Rs.5550 StocksAccountsGST Call 7459920626,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
373634,DEPALOTE XR 500,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
373684,ROSUVAS 20 EZ,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
373771,Digital Purchase ERP Ordering Healthcare QRCode on bills for extra earnings Call MARG 967483170388206565659749051004,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_ENTITY,FALLBACK:PHARMA_ENTITY
374611,CORDARONE100MG SANOFI,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,GARBAGE:pattern_garbage
375157,ALLEGRA 120 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375158,ALLEGRA 180 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375160,ALLEGRA N/S 1 PIC,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375183,dettol liq 1,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375192,SANIANZ 100,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375193,STAYFREE SECURE 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375415,COMBIFLAM ICY HOT SPRY 1X35GM,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375416,COMBIFLAM ICY HOT SPRY 1X55GM,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375425,DEPURA 60K IU SUGAR FREE 1X4X5M,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375431,ECOD PLUS 1X15CA,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375439,LANTUS CARTRIDGES 1X5X3M,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
375447,MULTIVITE FM OMEGA 1X30TA,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
