row_num,ocr_text,current_classification,simulated_result,review_pathway,pathway_group,matched_brand,match_type,invalidation_reason,fuzzy_garbage_match,is_maybe_product,pattern_matched,garbage_assessment,assessment_reason,assessment_confidence,failure_pattern
346168,PUR.RETN VALUE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347049,ALLSTAR REUSABLE UNIT,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,fuzzy→EXACT_ONLY(NUNIT),,False,,CANDIDATE FOR 1,brand invalidated (fuzzy→EXACT_ONLY(NUNIT)) + no pharma signal,MODERATE,INVALIDATED_NO_PHARMA
347062,LANTUS SOLOSTAR UNIT,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,fuzzy→EXACT_ONLY(NUNIT),,False,,CANDIDATE FOR 1,brand invalidated (fuzzy→EXACT_ONLY(NUNIT)) + no pharma signal,MODERATE,INVALIDATED_NO_PHARMA
347068,TOUSTAR PEN UNIT,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,fuzzy→EXACT_ONLY(NUNIT),,False,,CANDIDATE FOR 1,brand invalidated (fuzzy→EXACT_ONLY(NUNIT)) + no pharma signal,MODERATE,INVALIDATED_NO_PHARMA
347072,PURC 486732 SALE 477666 STOCK 437429 LZSTK 9804,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347075,Report End 23 Records,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347076,Prepared by Hitendra Bania on 01-Sep-2026 1759 From System Accounts2,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347077,This is a Computer Generated Report Which Does Not Require Stamp or Signature,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347221,BARALGAN NU,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347470,SP MEDICOSE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347472,STOCK & SALES ANALYSIS (SANOFI INDIA LTD),REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\bSANOFI\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347525,SP MEDICOSE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347527,STOCK & SALES ANALYSIS (SANOFI INDIA LTD),REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\bSANOFI\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347567,INSUMAN COMP 25 CARTRIDGE LL 1X1VIAL,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347580,SP MEDICOSE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347582,STOCK & SALES ANALYSIS (SANOFI INDIA LTD),REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\bSANOFI\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347635,SP MEDICOSE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347637,STOCK & SALES ANALYSIS (SANOFI INDIA LTD),REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\bSANOFI\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347669,VANIYAPURACKAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
347720,VANIYAPURACKAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
348340,DEPAKOTE XR 500 15T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
348341,TRENTAL 400 15T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
348606,RANBAXY CLASSIC,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
348649,RANBAXY CLASSIC,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
348878,LANTUS SOLOSTAR 1*U100,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
349193,MEDICINE DISTRIBUTORS,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
349242,MEDICINE DISTRIBUTORS,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
349296,AVENTIS DIABETES ORALS,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
349298,AVENTIS-CARDIO,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
349530,MYSTAR REUSABLE INSULIN P,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
349538,TRENTAL 400,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
349740,Total Op. Val 327602.25,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,CANDIDATE FOR 1,structural/aggregate keyword present,MODERATE,STRUCTURAL_KEYWORD
349741,Total Op. Val 327602.25,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,CANDIDATE FOR 1,structural/aggregate keyword present,MODERATE,STRUCTURAL_KEYWORD
351952,ALLSTAR REUSABLE PEN PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352154,LANTUS U100 SOLOST 1PH,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352155,LANTUS CARTRIDGE VAIL,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352164,APIDRA SOLOSTAR PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352224,ALLSTAR PEN 1 PIC,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352229,TOUSTAR 1PAC,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352231,SOLIQUA 300 SOLOSTA 1PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352232,MYSTAR PEN 1PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352390,FRISIUM 20 10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352476,HOSTACYCLIN 250 10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352477,HOSTACYCLINE 500 10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
352995,ALLSTAR INSULIN PEN 1PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
353015,SHYAM MEDICAL AGENCY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:DISTRIBUTION_ENTITY,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
353036,LODOGOL-50X10CAP,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
353176,ALLSTAR REUSABLE PEN *PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
353191,APIDRA CART *CART,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
353260,LANTUS CARTRIDGE *CART,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
353261,LANTUS SOLOSTAR *PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
353298,TOUSTAR PEN *PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
354483,Import Purchase ONLINE No Manual Entry MARG NANO Rs.5400 Online Purchase Import Call 925980396476686544907668654490,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
354650,Expired Expiry Less Than 30 Expiry Less Than 60 Expiry Less Than 9,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
355408,PRIMOSA 1000 SOFTGELS 15,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
355475,STAYFREE SECURE 7,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
355476,ALLSTAR REUSABLE INSULIN PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
355486,TOUSTAR DEVICE PEN PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
355833,Mfg. Total,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,CANDIDATE FOR 1,structural/aggregate keyword present,MODERATE,STRUCTURAL_KEYWORD
355847,Mfg. Total,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,CANDIDATE FOR 1,structural/aggregate keyword present,MODERATE,STRUCTURAL_KEYWORD
355848,Non-Moving for 45 days10 Products,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
356600,Mystar Reusable Insulin Pen,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
356607,SHAN IPV 50V 5D,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
357404,ALLSTAR REUSABLE INSULIN PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
357425,LANTUS SOLOSTAR PEN UNIT,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,fuzzy→EXACT_ONLY(NUNIT),,False,,CANDIDATE FOR 1,brand invalidated (fuzzy→EXACT_ONLY(NUNIT)) + no pharma signal,MODERATE,INVALIDATED_NO_PHARMA
357432,VINLEP 300,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
357815,AVENTIS LTD,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(PVT\.?\s+)?LTD\.?\s*$,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
357826,TOUSTAR PEN 1*1VAIL,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
358465,Reorder Values 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
358526,CORDARAN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359382,ZZZZZZ 13627,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,all long alpha tokens lack vowels: ['ZZZZZZ'] → OCR noise,MODERATE,NO_VOWEL_OCR_NOISE
359383,ZZZZZZ 7692,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,all long alpha tokens lack vowels: ['ZZZZZZ'] → OCR noise,MODERATE,NO_VOWEL_OCR_NOISE
359384,ZZZZZZ 7693,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,all long alpha tokens lack vowels: ['ZZZZZZ'] → OCR noise,MODERATE,NO_VOWEL_OCR_NOISE
359474,AVIL-50T 1X15T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359487,FESTAL-N 1X10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359492,SOLIAN 100 1X10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359493,SOLIAN 200 1X10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359494,SOLIAN 50 1X10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359499,VALPARIN 500 1X10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359500,VALPARIN CHRONO 200 1X10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359501,VALPARIN CHRONO 300 1X15T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359502,VALPARIN CHRONO 500 1X15T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359506,VINLEP 450 1X10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359509,ALLSTAR REUSABLE PEN 1 PEN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
359516,LANTUS U100 SOLOSTAR 1PC,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360180,ALLSTAR REUSABLE INSULIN P 1PC,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360190,AMINOFIT FORTE SACHET SALE 1X10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360195,BARALGAN NU,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360224,DEPAKOTE 250,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360225,DEPURA KIDS/VITAMIND-3,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,VITAMIN_without_D3,,False,,CANDIDATE FOR 1,brand invalidated (VITAMIN_without_D3) + no pharma signal,MODERATE,INVALIDATED_NO_PHARMA
360246,MYORIL 8,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360248,NUHENZ 10X1X10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360263,TOUJEO CARTRIDGE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360267,UNIVERSAL S AMINOFIT,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360276,I am satisfied with Marg ERP Computerise YOUR SHOP Rs.5550 StockAccounts GST Call 016146087789357635785,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360279,ALLSTAR REUSABLE INSULIN P 1PC,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360289,AMINOFIT FORTE SACHET SALE 1X10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360294,BARALGAN NU,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360323,DEPAKOTE 250,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360324,DEPURA KIDS/VITAMIND-3,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,VITAMIN_without_D3,,False,,CANDIDATE FOR 1,brand invalidated (VITAMIN_without_D3) + no pharma signal,MODERATE,INVALIDATED_NO_PHARMA
360345,MYORIL 8,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
360347,NUHENZ 10X1X10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
